Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.76728E-3,43.057597129,0.66397998,0.20018622,0.351351351,0
1.78615E-3,43.414287828,0.667870425,0.198324022,0.351351351,0
1.78938E-3,43.593225749,0.668530619,0.197392924,0.351351351,0
1.79657E-3,43.77288316,0.669999064,0.196461825,0.351351351,0
1.81663E-3,44.135469653,0.674058723,0.194599628,0.351351351,0
1.82434E-3,44.317903776,0.675605459,0.193668529,0.351351351,0
1.84549E-3,44.502452853,0.679811726,0.19273743,0.351351351,0
1.84922E-3,44.871959013,0.680547987,0.190875233,0.351351351,0
1.85177E-3,45.057136414,0.681050807,0.189944134,0.351351351,0
1.85671E-3,45.428283086,0.682020728,0.188081937,0.351351351,0
1.85944E-3,45.614227372,0.682556642,0.187150838,0.351351351,0
1.86013E-3,45.800240031,0.682690554,0.186219739,0.351351351,0
1.8863E-3,46.177094688,0.68777483,0.184357542,0.351351351,0
1.88631E-3,46.3657258,0.68777656,0.183426443,0.351351351,0
1.88866E-3,46.554591937,0.68822906,0.182495345,0.351351351,0
1.9036E-3,46.934736216,0.691090563,0.180633147,0.351351351,0
1.90737E-3,47.125473211,0.691807755,0.179702048,0.351351351,0
1.91264E-3,47.316736852,0.69280773,0.17877095,0.364864865,0
1.92455E-3,47.509192065,0.695058277,0.177839851,0.364864865,0
1.92857E-3,47.894862128,0.695812553,0.175977654,0.364864865,0
1.93412E-3,48.088274195,0.696853564,0.175046555,0.378378378,0
1.93475E-3,48.281749187,0.696971256,0.174115456,0.378378378,0
1.93602E-3,48.668872794,0.697209581,0.172253259,0.378378378,0
1.93806E-3,48.862678794,0.697589603,0.17132216,0.378378378,0
1.93947E-3,49.056625513,0.697852093,0.170391061,0.378378378,0
1.9549E-3,49.252115482,0.700715893,0.169459963,0.391891892,0
1.96807E-3,49.644841191,0.703139129,0.167597765,0.391891892,0
1.96966E-3,49.841807437,0.703430006,0.166666667,0.391891892,0
1.97439E-3,50.039246293,0.704293681,0.165735568,0.391891892,0
1.98604E-3,50.436222737,0.706412902,0.163873371,0.391891892,0
1.98924E-3,50.635147204,0.706992226,0.162942272,0.391891892,0
1.9935E-3,50.834497057,0.707760376,0.162011173,0.391891892,0
2.04947E-3,51.039444107,0.71768203,0.161080074,0.391891892,0
2.06316E-3,51.450788871,0.720057445,0.159217877,0.405405405,0
2.06607E-3,51.657396028,0.720559464,0.158286778,0.405405405,0
2.06889E-3,51.864284641,0.721044389,0.15735568,0.405405405,0
2.06899E-3,52.071183448,0.721061938,0.156424581,0.405405405,0
2.07111E-3,52.27829418,0.721426489,0.155493482,0.405405405,0
